ens_gid,feature_is_filtered,feature_name,feature_reference,feature_biotype,mean_expression,mean_log_expression
ENSG00000206579,FALSE,XKR4,NCBITaxon:9606,gene,0.0011314549922928072,8.003461171884648e-4
ENSG00000253976,TRUE,RP11-386G21.1,NCBITaxon:9606,gene,0,0
ENSG00000253857,TRUE,RP11-386G21.2,NCBITaxon:9606,gene,0,0
ENSG00000254357,TRUE,RP11-628E19.2,NCBITaxon:9606,gene,0,0
ENSG00000167904,FALSE,TMEM68,NCBITaxon:9606,gene,0.061709740459129164,0.04343811696622642
ENSG00000137574,FALSE,TGS1,NCBITaxon:9606,gene,0.14628455074196556,0.10012043449463093
ENSG00000254087,FALSE,LYN,NCBITaxon:9606,gene,0.11196183641067416,0.07618958378349973
ENSG00000008988,FALSE,RPS20,NCBITaxon:9606,gene,1.196208793552407,0.6632999430316332
ENSG00000253603,TRUE,CERNA3,NCBITaxon:9606,gene,0,0
ENSG00000172680,TRUE,MOS,NCBITaxon:9606,gene,0,0
ENSG00000181690,FALSE,PLAG1,NCBITaxon:9606,gene,0.010976728520147852,0.007674310267121506
ENSG00000170791,FALSE,CHCHD7,NCBITaxon:9606,gene,0.2569455380785641,0.17053622550862865
ENSG00000272343,FALSE,RP11-140I16.3,NCBITaxon:9606,gene,0.004846083923397658,0.0034197753124090243
ENSG00000170786,FALSE,SDR16C5,NCBITaxon:9606,gene,0.010528244415475813,0.007699583449496993
ENSG00000181195,FALSE,PENK,NCBITaxon:9606,gene,0.0037324933983020744,0.002139269998635078
ENSG00000254254,TRUE,RP11-17A4.2,NCBITaxon:9606,gene,0,0
ENSG00000246430,FALSE,LINC00968,NCBITaxon:9606,gene,8.51478846062018e-4,6.258544903097644e-4
ENSG00000253139,TRUE,RP11-17A4.3,NCBITaxon:9606,gene,0,0
ENSG00000254055,TRUE,RP11-17A4.4,NCBITaxon:9606,gene,0,0
ENSG00000104331,FALSE,BPNT2,NCBITaxon:9606,gene,0.15465127655287575,0.10675163032077059
ENSG00000253301,TRUE,LINC01606,NCBITaxon:9606,gene,0,0
ENSG00000253614,TRUE,RP11-513O17.3,NCBITaxon:9606,gene,0,0
ENSG00000215117,TRUE,LINC00588,NCBITaxon:9606,gene,0,0
ENSG00000253871,TRUE,RP11-756K15.2,NCBITaxon:9606,gene,0,0
ENSG00000253821,TRUE,RP11-246K15.1,NCBITaxon:9606,gene,0,0
ENSG00000253322,TRUE,RP11-388G22.1,NCBITaxon:9606,gene,0,0
ENSG00000254139,FALSE,CTD-2339F6.1,NCBITaxon:9606,gene,0.0016664458497049892,0.001124482487608166
ENSG00000253376,TRUE,RP11-44D19.1,NCBITaxon:9606,gene,0,0
ENSG00000205293,FALSE,LINC01602,NCBITaxon:9606,gene,1.0913109208435076e-4,7.775446084810783e-5
ENSG00000169122,FALSE,FAM110B,NCBITaxon:9606,gene,0.04463632692357714,0.030630042879387354
ENSG00000253523,TRUE,RP11-1112C15.2,NCBITaxon:9606,gene,0,0
ENSG00000253116,TRUE,RP11-648L3.2,NCBITaxon:9606,gene,0,0
ENSG00000215114,FALSE,UBXN2B,NCBITaxon:9606,gene,0.0560695518763498,0.0394781019177172
ENSG00000167910,TRUE,CYP7A1,NCBITaxon:9606,gene,0,0
ENSG00000137575,FALSE,SDCBP,NCBITaxon:9606,gene,0.8077763548740955,0.4845476815267525
ENSG00000035681,FALSE,NSMAF,NCBITaxon:9606,gene,0.06088586731055532,0.0419168871236071
ENSG00000198846,FALSE,TOX,NCBITaxon:9606,gene,0.026459731617147937,0.016739014154927487
ENSG00000167912,FALSE,RP11-25K19.1,NCBITaxon:9606,gene,0.026732574806326286,0.017044360981270237
ENSG00000253260,TRUE,RP11-379I19.1,NCBITaxon:9606,gene,0,0
ENSG00000253879,TRUE,RP11-379I19.3,NCBITaxon:9606,gene,0,0
ENSG00000254775,TRUE,RP11-27P7.1,NCBITaxon:9606,gene,0,0
ENSG00000178538,FALSE,CA8,NCBITaxon:9606,gene,0.04564630093804247,0.033036855696761513
ENSG00000251396,FALSE,LINC01301,NCBITaxon:9606,gene,0.0031392773138975054,0.002316844564253434
ENSG00000104388,FALSE,RAB2A,NCBITaxon:9606,gene,0.6291773893947044,0.40380609043711013
ENSG00000255321,FALSE,RP11-91I20.4,NCBITaxon:9606,gene,1.9618639781702533e-4,1.3282781364513656e-4
ENSG00000228862,FALSE,RP11-91I20.3,NCBITaxon:9606,gene,1.692581651022433e-4,1.1445240805654588e-4
ENSG00000255289,TRUE,RP11-91I20.1,NCBITaxon:9606,gene,0,0
ENSG00000171316,FALSE,CHD7,NCBITaxon:9606,gene,0.081917317879162,0.05779921338415352
ENSG00000254432,TRUE,RP11-33I11.2,NCBITaxon:9606,gene,0,0
ENSG00000254777,FALSE,AC022182.1,NCBITaxon:9606,gene,6.924816089927217e-4,5.03117519385666e-4
ENSG00000254802,FALSE,AC022182.3,NCBITaxon:9606,gene,0.01129962632583961,0.008284187912778787
ENSG00000177182,FALSE,CLVS1,NCBITaxon:9606,gene,0.0056165372101888095,0.003971485052089377
ENSG00000254222,TRUE,RP11-787D18.2,NCBITaxon:9606,gene,0,0
ENSG00000253711,TRUE,RP11-787D18.1,NCBITaxon:9606,gene,0,0
ENSG00000198363,FALSE,ASPH,NCBITaxon:9606,gene,0.30376502648508386,0.20049016422186633
ENSG00000251127,FALSE,RP11-280G9.1,NCBITaxon:9606,gene,6.296570398240665e-4,4.3817686855623965e-4
ENSG00000254119,FALSE,LINC02842,NCBITaxon:9606,gene,1.2729054524674674e-4,8.963301858913478e-5
ENSG00000253834,TRUE,RP11-705O24.3,NCBITaxon:9606,gene,0,0
ENSG00000254120,TRUE,LINC02155,NCBITaxon:9606,gene,0,0
ENSG00000185942,FALSE,NKAIN3,NCBITaxon:9606,gene,0.002598916306661076,0.001964871705732173
ENSG00000254050,TRUE,RP11-577N1.1,NCBITaxon:9606,gene,0,0
ENSG00000240915,TRUE,RP11-659E9.2,NCBITaxon:9606,gene,0,0
ENSG00000137563,FALSE,GGH,NCBITaxon:9606,gene,0.06058658251505024,0.042635844331255765
ENSG00000253121,TRUE,RP11-659E9.4,NCBITaxon:9606,gene,0,0
ENSG00000137561,FALSE,TTPA,NCBITaxon:9606,gene,0.0016220939321681322,0.0011818345428116922
ENSG00000270673,FALSE,YTHDF3-DT,NCBITaxon:9606,gene,0.026552842585825968,0.01905837973416897
ENSG00000185728,FALSE,YTHDF3,NCBITaxon:9606,gene,0.14183176524400268,0.09821489419667477
ENSG00000261542,FALSE,RP11-16E18.3,NCBITaxon:9606,gene,0.007151743737959098,0.004944976036556824
ENSG00000253205,TRUE,CTD-3046C4.1,NCBITaxon:9606,gene,0,0
ENSG00000253894,TRUE,RP11-45K10.2,NCBITaxon:9606,gene,0,0
ENSG00000253583,TRUE,RP11-573J24.1,NCBITaxon:9606,gene,0,0
ENSG00000253554,TRUE,LINC01414,NCBITaxon:9606,gene,0,0
ENSG00000253762,TRUE,RP11-579E24.2,NCBITaxon:9606,gene,0,0
ENSG00000253734,TRUE,LINC01289,NCBITaxon:9606,gene,0,0
ENSG00000254377,TRUE,MIR124-2HG,NCBITaxon:9606,gene,0,0
ENSG00000254102,FALSE,RP11-21C4.1,NCBITaxon:9606,gene,0.0015249441193058478,0.0010214561315736934
ENSG00000180828,FALSE,BHLHE22,NCBITaxon:9606,gene,0.0036112812252744376,0.0023980546508085817
ENSG00000172817,FALSE,CYP7B1,NCBITaxon:9606,gene,0.041307862828768215,0.02742795835884354
ENSG00000254006,TRUE,RP11-1D12.2,NCBITaxon:9606,gene,0,0
ENSG00000280725,TRUE,LINC00251,NCBITaxon:9606,gene,0,0
ENSG00000254081,TRUE,LINC01299,NCBITaxon:9606,gene,0,0
ENSG00000272010,FALSE,CTD-3025N20.3,NCBITaxon:9606,gene,0.002870482873314487,0.0020068288359374855
ENSG00000104442,FALSE,ARMC1,NCBITaxon:9606,gene,0.121190053226068,0.08380897642741711
ENSG00000066855,FALSE,MTFR1,NCBITaxon:9606,gene,0.03555438172209449,0.02550268931877637
ENSG00000272155,FALSE,RP11-707M3.3,NCBITaxon:9606,gene,0.00470209119282945,0.0031570447643676346
ENSG00000205268,FALSE,PDE7A,NCBITaxon:9606,gene,0.18197807072718702,0.11852678933768948
ENSG00000272192,FALSE,PDE7A-DT,NCBITaxon:9606,gene,0.003717194456355115,0.00255558242240534
ENSG00000147570,FALSE,DNAJC5B,NCBITaxon:9606,gene,0.0021004011024284217,0.0015057227021195328
ENSG00000253190,FALSE,AC084082.3,NCBITaxon:9606,gene,0.0020393834057734627,0.001446473200027904
ENSG00000147573,FALSE,TRIM55,NCBITaxon:9606,gene,3.6221679773958327e-4,2.7088830163623823e-4
ENSG00000147571,FALSE,CRH,NCBITaxon:9606,gene,6.018315358693885e-5,4.2209814590388587e-05
ENSG00000253138,TRUE,LINC00967,NCBITaxon:9606,gene,0,0
ENSG00000246145,FALSE,RRS1-AS1,NCBITaxon:9606,gene,0.0020306754174676585,0.0015382039367818718
ENSG00000179041,FALSE,RRS1,NCBITaxon:9606,gene,0.05250497418961167,0.037460895030804825
ENSG00000147576,FALSE,ADHFE1,NCBITaxon:9606,gene,0.02073543391306591,0.014436089432313344
ENSG00000169085,FALSE,VXN,NCBITaxon:9606,gene,0.0027390349292464775,0.002021463656651563
ENSG00000185697,FALSE,MYBL1,NCBITaxon:9606,gene,0.07570399975959834,0.04801381444228446
ENSG00000175073,FALSE,VCPIP1,NCBITaxon:9606,gene,0.08526965575917976,0.058295778989346084
ENSG00000104205,FALSE,SGK3,NCBITaxon:9606,gene,0.14990435120335122,0.10072581493594703
ENSG00000178460,FALSE,MCMDC2,NCBITaxon:9606,gene,0.006160623506313319,0.0042806360746359615
ENSG00000261787,TRUE,TCF24,NCBITaxon:9606,gene,0,0
ENSG00000178125,FALSE,PPP1R42,NCBITaxon:9606,gene,0.00135046581689274,9.754800997087312e-4
ENSG00000121022,FALSE,COPS5,NCBITaxon:9606,gene,0.2673748946816372,0.18049706979240127
ENSG00000104218,FALSE,CSPP1,NCBITaxon:9606,gene,0.09999637599260645,0.06855139551975085
ENSG00000066777,FALSE,ARFGEF1,NCBITaxon:9606,gene,0.16746607304732647,0.11368752823221448
ENSG00000271966,FALSE,ARFGEF1-DT,NCBITaxon:9606,gene,0.005436501557882809,0.0037498245402566937
ENSG00000165078,FALSE,CPA6,NCBITaxon:9606,gene,4.7018252320659093e-4,3.3245684186737054e-4
ENSG00000255130,TRUE,RP11-396J6.1,NCBITaxon:9606,gene,0,0
ENSG00000046889,FALSE,PREX2,NCBITaxon:9606,gene,0.10762784524258003,0.06979926827050154
ENSG00000255206,TRUE,RP11-403D15.2,NCBITaxon:9606,gene,0,0
ENSG00000248801,FALSE,C8orf34-AS1,NCBITaxon:9606,gene,9.168961857798604e-5,7.602386865668043e-5
ENSG00000165084,FALSE,C8orf34,NCBITaxon:9606,gene,0.0018392473591819728,0.0011848999924160555
ENSG00000254337,TRUE,RP11-865I6.2,NCBITaxon:9606,gene,0,0
ENSG00000253658,TRUE,LINC01592,NCBITaxon:9606,gene,0,0
ENSG00000253373,TRUE,RP11-21C17.1,NCBITaxon:9606,gene,0,0
ENSG00000253479,TRUE,LINC01603,NCBITaxon:9606,gene,0,0
ENSG00000137573,FALSE,SULF1,NCBITaxon:9606,gene,0.022885942384779288,0.014383914392191178
ENSG00000137571,FALSE,SLCO5A1,NCBITaxon:9606,gene,0.0020840899569369337,0.0014422054753894032
ENSG00000254557,TRUE,RP11-102F4.2,NCBITaxon:9606,gene,0,0
ENSG00000246528,FALSE,RP11-159H10.3,NCBITaxon:9606,gene,6.407094627603746e-5,5.161592878210028e-5
ENSG00000147596,FALSE,PRDM14,NCBITaxon:9606,gene,2.3551824667661676e-4,1.717857568910709e-4
ENSG00000140396,FALSE,NCOA2,NCBITaxon:9606,gene,0.10913993708473423,0.07583892606789333
ENSG00000253143,TRUE,RP11-333A23.3,NCBITaxon:9606,gene,0,0
ENSG00000253967,FALSE,RP11-333A23.4,NCBITaxon:9606,gene,2.4461847387258e-4,1.6805045633131008e-4
ENSG00000067167,FALSE,TRAM1,NCBITaxon:9606,gene,0.5433031499540035,0.3508912931998731
ENSG00000246366,FALSE,LACTB2-AS1,NCBITaxon:9606,gene,0.004660228732033082,0.003135911131064337
ENSG00000147592,FALSE,LACTB2,NCBITaxon:9606,gene,0.07713441408565104,0.05403165420538306
ENSG00000221947,FALSE,XKR9,NCBITaxon:9606,gene,0.0035956431702550374,0.0025124184417386567
ENSG00000254031,TRUE,RP11-326E22.1,NCBITaxon:9606,gene,0,0
ENSG00000104313,FALSE,EYA1,NCBITaxon:9606,gene,0.0011756935305912227,7.706588141538673e-4
ENSG00000254277,TRUE,RP11-1144P22.1,NCBITaxon:9606,gene,0,0
ENSG00000253287,TRUE,RP11-281N10.1,NCBITaxon:9606,gene,0,0
ENSG00000235531,FALSE,MSC-AS1,NCBITaxon:9606,gene,0.014180779008355588,0.009513405399679037
ENSG00000178860,FALSE,MSC,NCBITaxon:9606,gene,0.015843636286715285,0.010424002591266317
ENSG00000104321,TRUE,TRPA1,NCBITaxon:9606,gene,0,0
ENSG00000253317,TRUE,RP11-142A23.1,NCBITaxon:9606,gene,0,0
ENSG00000254347,TRUE,RP11-351E7.1,NCBITaxon:9606,gene,0,0
ENSG00000182674,FALSE,KCNB2,NCBITaxon:9606,gene,7.115784601873969e-4,4.843897631447457e-4
ENSG00000253784,TRUE,RP11-1145L24.1,NCBITaxon:9606,gene,0,0
ENSG00000260838,TRUE,RP11-531A24.3,NCBITaxon:9606,gene,0,0
ENSG00000147601,FALSE,TERF1,NCBITaxon:9606,gene,0.18556040287927988,0.12496322719086787
ENSG00000272254,TRUE,RP11-531A24.7,NCBITaxon:9606,gene,0,0
ENSG00000253636,FALSE,RP11-531A24.5,NCBITaxon:9606,gene,0.0023689601083315723,0.0016047788437810507
ENSG00000164764,FALSE,SBSPON,NCBITaxon:9606,gene,0.029130361770439078,0.01921534086744777
ENSG00000274443,FALSE,C8orf89,NCBITaxon:9606,gene,4.3854789981399443e-4,3.137071330872455e-4
ENSG00000147604,FALSE,RPL7,NCBITaxon:9606,gene,2.1094211847622444,1.014900825981637
ENSG00000121039,FALSE,RDH10,NCBITaxon:9606,gene,0.10615748964327189,0.072495459306676
ENSG00000250295,TRUE,RDH10-AS1,NCBITaxon:9606,gene,0,0
ENSG00000253339,TRUE,RP11-434I12.3,NCBITaxon:9606,gene,0,0
ENSG00000253235,TRUE,RP11-434I12.4,NCBITaxon:9606,gene,0,0
ENSG00000253302,TRUE,STAU2-AS1,NCBITaxon:9606,gene,0,0
ENSG00000040341,FALSE,STAU2,NCBITaxon:9606,gene,0.0936402469945828,0.06561377177451613
ENSG00000254538,TRUE,RP11-463D19.1,NCBITaxon:9606,gene,0,0
ENSG00000258677,TRUE,RP11-463D19.2,NCBITaxon:9606,gene,0,0
ENSG00000104343,FALSE,UBE2W,NCBITaxon:9606,gene,0.13134662065291114,0.09104522348175743
ENSG00000154582,FALSE,ELOC,NCBITaxon:9606,gene,0.5840535856066916,0.3771910766391908
ENSG00000175606,FALSE,TMEM70,NCBITaxon:9606,gene,0.181175327417664,0.12290852202964087
ENSG00000154589,FALSE,LY96,NCBITaxon:9606,gene,0.1468559320616935,0.09828675673908066
ENSG00000254288,FALSE,RP11-6I2.3,NCBITaxon:9606,gene,0.002159586542505528,0.001507862299045664
ENSG00000253115,TRUE,RP11-6I2.4,NCBITaxon:9606,gene,0,0
ENSG00000253983,FALSE,RP1-16A9.1,NCBITaxon:9606,gene,3.398165895647319e-4,2.261010798353731e-4
ENSG00000104369,FALSE,JPH1,NCBITaxon:9606,gene,0.005424329543703437,0.0040933478627734
ENSG00000104381,FALSE,GDAP1,NCBITaxon:9606,gene,0.028814230136082503,0.020391514354264846
ENSG00000253596,TRUE,CTD-2320G14.2,NCBITaxon:9606,gene,0,0
ENSG00000254349,FALSE,MIR2052HG,NCBITaxon:9606,gene,6.230136389942376e-4,4.714057624945431e-4
ENSG00000254080,FALSE,RP11-730G20.1,NCBITaxon:9606,gene,2.081369222383918e-4,1.5046313477585612e-4
ENSG00000253706,FALSE,RP11-758M4.4,NCBITaxon:9606,gene,0.0031963118470938203,0.002431368490463012
ENSG00000137558,FALSE,PI15,NCBITaxon:9606,gene,0.06987259585522247,0.04286517281796987
ENSG00000254043,TRUE,RP11-3N13.2,NCBITaxon:9606,gene,0,0
ENSG00000121005,FALSE,CRISPLD1,NCBITaxon:9606,gene,0.028720531779059793,0.020189207911008453
ENSG00000254238,TRUE,RP11-300E4.2,NCBITaxon:9606,gene,0,0
ENSG00000253712,FALSE,LINC02886,NCBITaxon:9606,gene,4.1677992262514115e-4,2.807109090586234e-4
ENSG00000249395,FALSE,CASC9,NCBITaxon:9606,gene,3.193115466685683e-4,2.3257710397450157e-4
ENSG00000164749,FALSE,HNF4G,NCBITaxon:9606,gene,0.002861297411297846,0.0020794482598183736
ENSG00000270866,TRUE,RP11-706J10.2,NCBITaxon:9606,gene,0,0
ENSG00000271167,TRUE,LINC01109,NCBITaxon:9606,gene,0,0
ENSG00000254300,TRUE,LINC01111,NCBITaxon:9606,gene,0,0
ENSG00000253661,FALSE,ZFHX4-AS1,NCBITaxon:9606,gene,0.0021064576746003608,0.0013404633913671614
ENSG00000091656,FALSE,ZFHX4,NCBITaxon:9606,gene,0.05855084234892811,0.0368079138225672
ENSG00000253416,TRUE,RP11-48D4.2,NCBITaxon:9606,gene,0,0
ENSG00000164751,FALSE,PEX2,NCBITaxon:9606,gene,0.17403503831034994,0.11928818147505951
ENSG00000254366,FALSE,RP11-38H17.1,NCBITaxon:9606,gene,0.005326221985220608,0.0033599215498893516
ENSG00000254001,TRUE,RP11-91P17.1,NCBITaxon:9606,gene,0,0
ENSG00000254266,TRUE,PKIA-AS1,NCBITaxon:9606,gene,0,0
ENSG00000171033,FALSE,PKIA,NCBITaxon:9606,gene,0.022390938277230803,0.014856950943718503
ENSG00000104427,FALSE,ZC2HC1A,NCBITaxon:9606,gene,0.10581461040130104,0.07127667465304315
ENSG00000104432,FALSE,IL7,NCBITaxon:9606,gene,0.00875707974954537,0.006083493329139668
ENSG00000261618,FALSE,LINC02605,NCBITaxon:9606,gene,0.0014385112247710455,0.0010702352880105975
ENSG00000253659,TRUE,RP11-1114I9.1,NCBITaxon:9606,gene,0,0
ENSG00000104435,FALSE,STMN2,NCBITaxon:9606,gene,0.005527199701542869,0.003272892183380883
ENSG00000164683,FALSE,HEY1,NCBITaxon:9606,gene,0.11208737219704042,0.07348244242404771
ENSG00000272138,FALSE,LINC01607,NCBITaxon:9606,gene,0.0054549747764883715,0.004072999227930502
ENSG00000249328,FALSE,RP11-26J3.1,NCBITaxon:9606,gene,8.878819696165166e-4,6.235157578134811e-4
ENSG00000147586,FALSE,MRPS28,NCBITaxon:9606,gene,0.12478892085462591,0.08733834329657157
ENSG00000276418,FALSE,RP11-26J3.4,NCBITaxon:9606,gene,3.2698529960981587e-4,2.1899009446895083e-4
ENSG00000272264,FALSE,RP11-92K15.3,NCBITaxon:9606,gene,0.002097087724210487,0.0015074927854327022
ENSG00000076554,FALSE,TPD52,NCBITaxon:9606,gene,0.23786089393079415,0.16071800370047618
ENSG00000254205,FALSE,RP11-92K15.1,NCBITaxon:9606,gene,8.687985885149298e-5,6.146561012652945e-5
ENSG00000253238,FALSE,RP11-941H19.3,NCBITaxon:9606,gene,2.7173684307236313e-4,2.0007142223799808e-4
ENSG00000251867,FALSE,RP11-48B3.5,NCBITaxon:9606,gene,0.03277496700252677,0.022966750189291257
ENSG00000205189,FALSE,ZBTB10,NCBITaxon:9606,gene,0.2143603094791404,0.1437713413210145
ENSG00000254162,FALSE,RP11-48B3.3,NCBITaxon:9606,gene,0.0024770649614499892,0.0017338293469768198
ENSG00000260317,FALSE,RP11-48B3.4,NCBITaxon:9606,gene,0.020397231020155594,0.014536668959154316
ENSG00000164684,FALSE,ZNF704,NCBITaxon:9606,gene,0.10738916706259972,0.07443757962593718
ENSG00000076641,FALSE,PAG1,NCBITaxon:9606,gene,0.0977115443346346,0.06368939064613471
ENSG00000254060,TRUE,RP11-172E10.1,NCBITaxon:9606,gene,0,0
ENSG00000254177,FALSE,RP11-1149M10.1,NCBITaxon:9606,gene,1.9503248679643927e-4,1.1749448974621797e-4
ENSG00000253214,FALSE,RP11-1149M10.2,NCBITaxon:9606,gene,0.0018319891486457958,0.0012971331073101807
ENSG00000272425,FALSE,RP11-363E6.4,NCBITaxon:9606,gene,4.085106316790293e-4,3.0213665099360234e-4
ENSG00000254027,FALSE,RP11-363E6.3,NCBITaxon:9606,gene,9.85948379954971e-4,7.284869752097886e-4
ENSG00000164687,FALSE,FABP5,NCBITaxon:9606,gene,0.9663945326134036,0.480407813956884
ENSG00000253859,TRUE,RP11-157I4.4,NCBITaxon:9606,gene,0,0
ENSG00000147588,FALSE,PMP2,NCBITaxon:9606,gene,0.003295426626474884,0.0022811195450729528
ENSG00000205186,FALSE,FABP9,NCBITaxon:9606,gene,0.001008469349075182,7.410306676780743e-4
ENSG00000170323,FALSE,FABP4,NCBITaxon:9606,gene,1.339304064787174,0.5517662594185698
ENSG00000253374,TRUE,RP11-257P3.3,NCBITaxon:9606,gene,0,0
ENSG00000197416,TRUE,FABP12,NCBITaxon:9606,gene,0,0
ENSG00000133731,FALSE,IMPA1,NCBITaxon:9606,gene,0.07908886637616713,0.053591994988499675
ENSG00000253598,FALSE,SLC10A5,NCBITaxon:9606,gene,0.0011441724272402533,8.317499762775037e-4
ENSG00000104231,FALSE,ZFAND1,NCBITaxon:9606,gene,0.22063060723769806,0.15217901855007238
ENSG00000164695,FALSE,CHMP4C,NCBITaxon:9606,gene,0.05813736719249032,0.042905737685794615
ENSG00000253334,TRUE,RP13-923O23.6,NCBITaxon:9606,gene,0,0
ENSG00000104497,FALSE,SNX16,NCBITaxon:9606,gene,0.058539093625325105,0.04113450111316897
ENSG00000254689,TRUE,LINC02235,NCBITaxon:9606,gene,0,0
ENSG00000254123,TRUE,LINC02839,NCBITaxon:9606,gene,0,0
ENSG00000253503,TRUE,RP11-653B10.1,NCBITaxon:9606,gene,0,0
ENSG00000253836,TRUE,RP11-731N10.1,NCBITaxon:9606,gene,0,0
ENSG00000254394,TRUE,CTD-2272D18.1,NCBITaxon:9606,gene,0,0
ENSG00000253898,FALSE,LINC01419,NCBITaxon:9606,gene,7.064397466086427e-5,5.4574919672654224e-5
ENSG00000254202,TRUE,RP11-120I21.2,NCBITaxon:9606,gene,0,0
ENSG00000184672,FALSE,RALYL,NCBITaxon:9606,gene,0.002543445496036211,0.0017791370914894452
ENSG00000133739,FALSE,LRRCC1,NCBITaxon:9606,gene,0.05918132016742729,0.041394421840803046
ENSG00000260493,FALSE,RP11-219B4.7,NCBITaxon:9606,gene,0.003193187083793237,0.0022906257299159906
ENSG00000133740,FALSE,E2F5,NCBITaxon:9606,gene,0.0159345129438982,0.011600968154509915
ENSG00000254208,TRUE,RP11-219B4.3,NCBITaxon:9606,gene,0,0
ENSG00000176731,FALSE,RBIS,NCBITaxon:9606,gene,0.5058229403786083,0.3273115669399343
ENSG00000185015,FALSE,CA13,NCBITaxon:9606,gene,0.01832071359465364,0.013312548988379035
ENSG00000258256,FALSE,RP11-219B4.5,NCBITaxon:9606,gene,6.821940195592047e-4,5.061793719089176e-4
ENSG00000257962,TRUE,RP11-219B4.6,NCBITaxon:9606,gene,0,0
ENSG00000133742,FALSE,CA1,NCBITaxon:9606,gene,3.0199744856640405e-4,1.9348564898901031e-4
ENSG00000164879,FALSE,CA3,NCBITaxon:9606,gene,0.020470785108479075,0.013372735305029013
ENSG00000253549,FALSE,CA3-AS1,NCBITaxon:9606,gene,0.010849361892757634,0.00821033478066474
ENSG00000104267,FALSE,CA2,NCBITaxon:9606,gene,0.1072322619432026,0.0729700149137549
ENSG00000254380,TRUE,RP11-317J10.4,NCBITaxon:9606,gene,0,0
ENSG00000253154,FALSE,CTA-392E5.1,NCBITaxon:9606,gene,0.014082004800852593,0.009485614095491922
ENSG00000147614,FALSE,ATP6V0D2,NCBITaxon:9606,gene,2.0986416220574713e-4,1.462332569446202e-4
ENSG00000147613,TRUE,PSKH2,NCBITaxon:9606,gene,0,0
ENSG00000253675,TRUE,CTD-3118D11.2,NCBITaxon:9606,gene,0,0
ENSG00000253699,TRUE,CTD-3118D11.3,NCBITaxon:9606,gene,0,0
ENSG00000164893,FALSE,SLC7A13,NCBITaxon:9606,gene,7.366034870328836e-4,5.415090836424815e-4
ENSG00000123124,FALSE,WWP1,NCBITaxon:9606,gene,0.17273150918349917,0.11646394200362085
ENSG00000176623,FALSE,RMDN1,NCBITaxon:9606,gene,0.09689281973893792,0.06743186109426369
ENSG00000085719,FALSE,CPNE3,NCBITaxon:9606,gene,0.36195323919192907,0.24124521310653632
ENSG00000170289,FALSE,CNGB3,NCBITaxon:9606,gene,5.283327585162387e-4,3.5964924760062053e-4
ENSG00000254115,TRUE,RP11-386D6.1,NCBITaxon:9606,gene,0,0
ENSG00000253778,TRUE,RP11-386D6.2,NCBITaxon:9606,gene,0,0
ENSG00000176571,TRUE,CNBD1,NCBITaxon:9606,gene,0,0
ENSG00000253500,FALSE,AF121898.3,NCBITaxon:9606,gene,3.6367519670727877e-4,2.4222507685011865e-4
ENSG00000176566,TRUE,DCAF4L2,NCBITaxon:9606,gene,0,0
ENSG00000253171,TRUE,CTB-118P15.2,NCBITaxon:9606,gene,0,0
ENSG00000156103,FALSE,MMP16,NCBITaxon:9606,gene,0.028004114463895273,0.017604405675659827
ENSG00000253553,FALSE,RP11-586K2.1,NCBITaxon:9606,gene,6.059897092257047e-4,4.0057600933349446e-4
ENSG00000271156,TRUE,RP11-642C5.1,NCBITaxon:9606,gene,0,0
ENSG00000251136,FALSE,RP11-37B2.1,NCBITaxon:9606,gene,0.03909307488784239,0.02774597978714891
ENSG00000104312,FALSE,RIPK2,NCBITaxon:9606,gene,0.0764388127298532,0.05387300941274592
ENSG00000164823,FALSE,OSGIN2,NCBITaxon:9606,gene,0.046103319638831367,0.03260232240915278
ENSG00000104320,FALSE,NBN,NCBITaxon:9606,gene,0.1562704704692498,0.10675201085020078
ENSG00000104325,FALSE,DECR1,NCBITaxon:9606,gene,0.2779092059147735,0.18715509792311824
ENSG00000104327,FALSE,CALB1,NCBITaxon:9606,gene,4.818426620954218e-5,3.8199746430227873e-5
ENSG00000253394,TRUE,LINC00534,NCBITaxon:9606,gene,0,0
ENSG00000254180,TRUE,AB015752.3,NCBITaxon:9606,gene,0,0
ENSG00000253799,FALSE,LINC01030,NCBITaxon:9606,gene,0.0010716750491965245,7.155973191378753e-4
ENSG00000180694,FALSE,TMEM64,NCBITaxon:9606,gene,0.045226275537008816,0.031063022802177254
ENSG00000246792,FALSE,RP11-68L18.1,NCBITaxon:9606,gene,1.8241713439377192e-4,1.329000044515062e-4
ENSG00000123119,FALSE,NECAB1,NCBITaxon:9606,gene,0.006562908749852531,0.004235448946900752
ENSG00000254251,TRUE,RP11-662G23.1,NCBITaxon:9606,gene,0,0
ENSG00000253250,FALSE,C8orf88,NCBITaxon:9606,gene,0.02214797686175234,0.014904037696730725
ENSG00000155099,FALSE,PIP4P2,NCBITaxon:9606,gene,0.12286161890315482,0.08200531274350252
ENSG00000253358,TRUE,GS1-251I9.3,NCBITaxon:9606,gene,0,0
ENSG00000253738,FALSE,OTUD6B-AS1,NCBITaxon:9606,gene,0.3213582798553718,0.21357609220269158
ENSG00000155100,FALSE,OTUD6B,NCBITaxon:9606,gene,0.04702680930072147,0.03252272956172808
ENSG00000214954,FALSE,LRRC69,NCBITaxon:9606,gene,0.009807778578082354,0.006892824366337175
